公司代碼,上市別,TSE,資料源年,總經理_姓名代碼,總經理_教育程度_代碼,總經理_經理人年資max,總經理_分數,總經理_股數增減比率,總經理_股數增減比率(合計),財務長_姓名代碼,財務長_教育程度_代碼,財務長_經理人年資max,財務長_分數,財務長_股數增減比率,財務長_股數增減比率(合計),獨董_姓名代碼,獨董_教育程度_代碼,獨董_董監事年資max,獨立董事_總分,董監經理人變化_燈號,CRISISCOR,研究發展費用率
3013,TSE,M2325,2017,P000097514,2,20.58,1,0,0,P000254984,3,0.75,1,0,0,P000041054&P000057315,1,15.92,3,1,0,0.7
3014,TSE,M2324,2008,P000040646,2,9.83,1,0,0,P000061336,2,11.25,0,0,0,P000020951,2,6,1,1,0,11.24
3014,TSE,M2324,2009,P000040646,2,10.83,1,0,0,P000061336,2,12.25,0,0,0,P000020951&P000135209&P000015525,2,7,3,1,0,16.8
3014,TSE,M2324,2010,P000040646,2,11.83,1,0,0,P000061336,2,13.25,0,0,0,P000135209&P000015525,2,1.83,3,1,0,17.36
3014,TSE,M2324,2011,P000040646,2,12.83,1,0,0,P000061336,2,14.25,0,0,0,P000202668&P000135209&P000015525,1,2.83,3,1,0,17.79
3014,TSE,M2324,2016,P000040646,2,17.83,1,0,0,P000061336,2,19.25,0,0,0,P000202668&P000135209,1,7.83,3,1,0,20.3
3014,TSE,M2324,2017,P000040646,2,18.83,1,0.107758621,0.107758621,P000061336,2,20.25,0,0.111111111,0.111111111,P000202668&P000163026,1,6.83,2,1,0,19.92
3015,TSE,M2328,2007,P000090467,2,14.92,1,0,0,P000105574,3,3,0,0,0,P000085997,1,5.83,2,1,0,1.91
3015,TSE,M2328,2008,P000090467,2,15.92,1,0,0,P000105574,3,4,0,0,0,P000139694&P000085997,1,6.83,2,1,0,1.92
3015,TSE,M2328,2011,P000090467,2,18.92,1,0,0,P000105574,3,7,0,0,0,P000073416&P000085997,1,9.83,2,1,0,2.41
3015,TSE,M2328,2017,P000090467,2,24.92,1,0,0,P000105574,3,13,0,0,0,P000191624&P000073416&P000085997,1,15.83,3,1,0,3.23
3016,TSE,M2324,2007,P000033943,2,7.92,1,0,0,P000088226,3,6.17,1,0,0,P000131713&P000038276&P000064530,1,7.92,3,1,0,4.47
3016,TSE,M2324,2008,P000038276,1,0.75,1,0,0,P000088226,3,7.17,1,0,0,P000131713&P000147601,1,1.92,1,1,0,4.08
3016,TSE,M2324,2010,P000038276,1,2.75,1,0,0,P000088226,3,9.17,1,0,0,P000131713&P000056208&P000161088,1,3.92,2,1,0,2.66
3016,TSE,M2324,2011,P000033943,2,11.92,1,0,0,P000088226,3,10.17,1,0,0,P000056208&P000161088,1,1.83,2,1,0,1.95
3016,TSE,M2324,2012,P000038276,1,4.75,1,0,0,P000088226,3,11.17,1,0,0,P000056208&P000161088,1,2.83,2,1,0,2.62
3016,TSE,M2324,2013,P000033943,2,13.92,1,0.101052632,0.101052632,P000088226,3,12.17,1,0,0,P000056208&P000161088,1,3.83,2,1,0,1.88
3016,TSE,M2324,2014,P000109689,1,10,1,0,0,P000088226,3,13.17,1,-0.289156627,-0.289156627,P000056208&P000161088,1,4.83,2,1,0,1.86
3016,TSE,M2324,2015,P000033943,2,15.92,1,0.455665025,0.455665025,,6,,0,0,0,P000038085&P000056208&P000015335,1,5.83,4,1,0,2.63
3016,TSE,M2324,2016,P000225963,1,1.25,1,inf,inf,,6,,0,0,0,P000038085&P000056208&P000015335,1,6.83,4,1,0,1.94
3017,TSE,M2325,2007,P000038106,2,8.5,1,0,0,,6,,0,0,0,P000044702&P000051418&P000119571&P000087328,1,8.42,3,1,0,2.95
3017,TSE,M2325,2008,P000038106,2,9.5,1,0,0,,6,,0,0,0,P000044702&P000051418&P000119571,1,9.42,2,1,0,4.48
3017,TSE,M2325,2009,P000038106,2,10.5,1,0,0,P000065423,2,8.17,1,0,0,P000044702&P000051418&P000119571,1,10.42,2,1,0,4.77
3017,TSE,M2325,2010,P000038106,2,11.5,1,0,0,P000065423,2,9.17,1,0,0,P000133297&P000044702&P000051418&P000119571,1,11.42,3,1,0,4.06
3017,TSE,M2325,2011,P000038106,2,12.5,1,0,0,P000065423,2,10.17,1,0,0,P000133297&P000160297&P000123981&P000119571,1,12.42,3,1,0,4.86
3017,TSE,M2325,2012,P000038106,2,13.5,1,3.184079602,3.184079602,,6,,0,0,0,P000133297&P000123981&P000119571,2,13.42,3,1,0,6.07
3017,TSE,M2325,2013,P000038106,2,14.33,1,0,0,,6,,0,0,0,P000133297&P000119571&P000193767,2,14.25,3,1,0,5.35
3017,TSE,M2325,2014,P000038106,2,15.33,1,0,0,P000065423,2,13,1,0,0,P000133297&P000119571&P000193767,2,15.25,3,1,0,5.46
3017,TSE,M2325,2016,P000038106,2,17.33,1,0,0,,6,,0,0,0,P000133297&P000119571&P000193767,2,17.25,3,1,0,4.72
3017,TSE,M2325,2018,P000299057,1,14.25,0,0,0,P000299073,3,0.42,1,0,0,P000299061&P000299051&P000299050,1,1.83,2,1,0,5.47
3018,TSE,M2331,2007,P000138289&P000082153,2,2.83,1,0,0,P000079093,3,5.17,1,0,0,,6,,0,1,0,
3018,TSE,M2331,2008,P000138289,4,1,0,0,0,P000079093,3,6.17,1,0,0,,6,,0,1,0,
3018,TSE,M2331,2009,P000061482,2,2.58,1,0,0,P000079093,3,7.17,1,0,0,,6,,0,1,0,
3018,TSE,M2331,2010,P000032598,2,12.92,1,0,0,P000079093,3,8.17,1,0,0,,6,,0,1,0,
3018,TSE,M2331,2016,P000231065,2,0.83,1,0,0,P000079093,3,14.17,1,0,0,P000041990&P000231068,2,0.83,2,1,0,
3018,TSE,M2331,2017,P000231065,2,1.83,1,inf,inf,P000264646,2,0.17,1,0,0,P000041990&P000231068,2,1.83,2,1,0,0
3019,TSE,M2326,2007,P000010346,3,22.5,1,0,0,P000031268,3,12.08,1,0,0,,6,,0,1,0,1.96
3019,TSE,M2326,2008,P000041781,3,3.67,1,0,0,P000031268,3,13.08,1,0,0,,6,,0,1,0,2.3
3019,TSE,M2326,2010,P000010239,2,10.17,1,0,0,P000167372,2,0.08,1,0,0,,6,,0,1,0,5.14
3019,TSE,M2326,2011,P000010239,2,11.17,1,0,0,P000176989,5,0,1,0,0,,6,,0,1,0,5.43
3019,TSE,M2326,2016,P000010239,2,16.17,1,0,0,P000176989,5,5,1,0,0,P000019777&P000206221&P000160932,2,0.83,3,1,0,3.79
3021,TSE,M2328,2007,P000056553,3,14.92,1,0,0,,6,,0,0,0,,6,,0,1,0,0.17
3021,TSE,M2328,2008,P000111787,3,3.5,1,0,0,P000133568,5,1.83,1,0,0,,6,,0,1,0,0
3021,TSE,M2328,2011,P000111787,3,6.5,1,0,0,,6,,0,0,0,,6,,0,1,0,0
3021,TSE,M2328,2012,P000139751,3,2.83,1,0.28348554,0.28348554,,6,,0,0,0,,6,,0,1,0,0
3021,TSE,M2328,2014,P000139751,3,4.83,1,0,0,P000124523,3,3.42,1,0,0,,6,,0,1,0,0
3021,TSE,M2328,2016,P000225927&P000139751,2,6.83,1,-0.06433442,-0.06433442,P000124523,3,5.42,1,inf,inf,P000142411&P000230602,3,0.83,2,1,0,0
3021,TSE,M2328,2017,P000153999&P000139751,3,8.67,1,0,0,P000124523,3,6.42,1,2,2,P000142411&P000230602,3,1.83,2,1,0,0
3021,TSE,M2328,2018,P000153999,3,9.67,0,0,0,P000124523,3,7.42,1,0,0,P000142411&P000230602,3,2.83,2,1,0,0
3022,TSE,M2325,2007,P000062857,3,8,1,0,0,,6,,0,0,0,,6,,0,1,0,6.8
3022,TSE,M2325,2009,P000099844,1,5.25,0,0,0,P000057036,5,10,1,0,0,,6,,0,1,0,9.31
3022,TSE,M2325,2012,P000062857,3,13,1,0.300003782,0.300003782,,6,,0,0,0,,6,,0,1,0,9.21
3022,TSE,M2325,2014,P000062857,3,15,1,0.059999716,0.059999716,P000057036,3,15,1,0.059985886,0.059985886,,6,,0,1,0,8.06
3022,TSE,M2325,2015,P000062857,3,16,1,0,0,P000227041,2,0.08,1,0,0,,6,,0,1,0,6.77
3022,TSE,M2325,2016,P000099844,1,12.25,0,0,0,P000236233,2,0.5,1,0,0,,6,,0,1,0,6.88
3022,TSE,M2325,2017,P000099844,1,13.25,0,0,0,P000174254,2,1.92,1,0,0,P000251892&P000138117&P000188814,1,0.83,2,1,0,7.47
3022,TSE,M2325,2018,P000099844,1,14.25,0,-0.1,-0.1,P000279010,3,0.42,1,0,0,P000251892&P000138117&P000188814,1,1.83,2,1,0,8.13
3023,TSE,M2328,2007,P000059222,3,18.33,1,0,0,P000057380,5,7.5,1,0,0,P000061681&P000136628,1,5.83,2,1,0,1.55
3023,TSE,M2328,2010,P000024450,2,14.33,1,0,0,P000057380,5,10.5,1,0,0,P000061681&P000136628,1,8.83,2,1,0,2.35
3023,TSE,M2328,2011,P000059149,2,14.25,1,0,0,P000057380,5,11.5,1,0,0,P000061681&P000136628,1,9.83,2,1,0,2.98
3023,TSE,M2328,2015,P000059149,2,18.25,1,0.01998002,0.01998002,P000057380,2,15.5,1,0.019047619,0.019047619,P000066396&P000136628,1,9.83,2,1,0,3.17
3023,TSE,M2328,2018,P000059149,2,21.25,1,0,0,P000057380,2,18.5,1,0,0,P000268254&P000066396&P000136628,1,12.83,2,1,0,3.73
3024,TSE,M2326,2007,P000015778,3,9.25,0,0,0,P000061869,2,5,1,0,0,P000107356&P000107368,3,2.83,2,1,0,2.41
3024,TSE,M2326,2008,P000015778,3,10.25,0,0,0,P000061869,2,6,1,0,0,P000015364&P000107368,2,6.83,4,1,0,2.11
3024,TSE,M2326,2011,P000015778,3,13.25,0,0,0,P000166452,2,1.25,1,0,0,P000036672&P000015364&P000107368,1,9.83,4,1,0,2.73
3024,TSE,M2326,2012,P000015778,3,14.25,0,0,0,P000166452,2,2.25,1,0,0,P000036672&P000015364&P000066215,1,10.83,4,1,0,2.96
3024,TSE,M2326,2013,P000009602,2,11.83,1,0,0,P000135500,5,0.42,1,0,0,P000036672&P000066215,1,2.83,4,1,0,3.21
3024,TSE,M2326,2014,P000009602,2,12.92,1,0,0,P000135500,5,1.5,1,0,0,P000073278&P000017298&P000098795,2,0.92,2,1,0,2.5
3024,TSE,M2326,2015,P000184439,3,3.5,1,0,0,P000224409,5,0.42,1,0,0,P000073278&P000017298&P000098795,2,1.83,2,1,0,2.95
3024,TSE,M2326,2016,P000184439,3,4.5,1,0,0,P000224409,5,1.42,1,0,0,P000073278&P000098795,2,2.83,2,1,0,2.55
3024,TSE,M2326,2017,P000184439,3,5.5,1,0,0,P000251817,2,2.25,1,0,0,P000073683&P000124541&P000098795,2,3.83,2,1,0,0.76
3025,TSE,M2327,2016,P000080944,1,25.5,1,0,0,P000028832,2,23.25,1,0,0,P000208783&P000208786,1,0.83,3,1,0,25.33
3025,TSE,M2327,2017,P000080944,1,26.5,1,0,0,,6,,0,0,0,P000208783&P000208786,1,1.83,3,1,0,24.17
3026,TSE,M2328,2009,P000050972,3,25.67,1,0,0,P000117404,2,12.5,1,0,0,P000029412&P000008332&P000096201,1,6.92,3,1,0,0.75
3026,TSE,M2328,2010,P000050972,3,26.67,1,0,0,P000117404,2,13.5,1,0,0,P000029412&P000008332,3,7.92,3,1,0,0.85
3027,TSE,M2327,2007,P000065321,2,10.33,0,0,0,P000061111,3,7.75,1,0,0,P000124686&P000079075,2,5.92,3,1,0,4.19
3027,TSE,M2327,2009,P000065321,2,12.25,0,0,0,P000061111,3,9.67,1,0,0,P000150028&P000124686&P000015271&P000079075,1,7.83,3,1,0,8.12
3027,TSE,M2327,2010,P000065321,2,13.33,0,0,0,P000061111,3,10.75,1,0,0,,6,,0,1,0,8.39
3027,TSE,M2327,2011,P000065321,2,14.33,0,0,0,P000061111,3,11.75,1,0,0,P000150028&P000015271,1,2.83,2,1,0,8.64
3027,TSE,M2327,2012,P000065321,2,15.33,0,-0.007597074,-0.005042959,P000061111,3,12.75,1,0,0,P000150028&P000178255&P000178279&P000015271,1,3.83,4,1,0,11.03
3027,TSE,M2327,2013,P000065321,2,16.33,0,0.425857669,-0.05594143,P000061111,3,13.75,1,-0.590909091,-0.590909091,P000178255&P000178279,1,1.83,4,1,0,10.42
3027,TSE,M2327,2014,P000065321,2,17.33,0,-0.044044542,-0.044044542,P000210367,2,0.67,0,0,0,P000178255&P000178279,1,2.83,4,1,0,9.06
3027,TSE,M2327,2016,P000065321,2,19.33,0,0,0,P000248070,2,0.08,0,0,0,P000178255&P000178279,1,4.83,4,1,0,9.64
3027,TSE,M2327,2017,P000065321,2,20.33,0,0.517505678,0.517505678,P000250681,2,0.92,1,0,0,,6,,0,1,0,14
3027,TSE,M2327,2018,P000162545,2,16.08,1,0,0,P000210367,2,4.67,0,0,0,P000178255&P000178279&P000020605,1,6.83,4,1,0,10.88
3028,TSE,M2329,2009,P000065965,3,11.33,1,0,0,P000154200,2,0.67,0,0,0,,6,,0,1,0,0.4
3028,TSE,M2329,2010,P000065965,3,12.33,1,0,0,P000080875,5,10.75,1,0,0,,6,,0,1,0,0.2
3028,TSE,M2329,2012,P000065965,3,14.33,1,0,0,,6,,0,0,0,,6,,0,1,0,0.07
3028,TSE,M2329,2014,P000111091,3,9.58,1,0,0,P000080875,2,14.75,1,0.047619048,0.047619048,,6,,0,1,0,0
3028,TSE,M2329,2015,P000111091,3,10.58,1,0,0,P000080875,2,15.75,1,0.212121212,0.212121212,P000013651&P000013917&P000008602,2,0.83,3,1,0,0
3028,TSE,M2329,2017,P000039193,2,11.83,1,0,0,P000080875,2,17.75,1,0,0,P000013651&P000013917&P000008602,2,2.83,3,1,0,0
3028,TSE,M2329,2018,P000039193,2,12.83,1,0,0,P000080875,2,18.75,1,0,0,P000013523&P000013651&P000013917&P000008602,2,3.83,3,1,0,0
3029,TSE,M2330,2015,P000047569,3,35.5,0,0.043014996,0.043014996,P000047066,3,15.33,1,-0.045454545,-0.045454545,,6,,0,1,0,0.16
3029,TSE,M2330,2017,P000075976,3,15,1,0,0,P000047066,3,17.33,1,0,0,P000031849&P000191167&P000213844,1,0.83,4,1,0,0.18
3030,TSE,M2331,2008,P000070643,3,19.08,1,0,0,P000066104,5,4.83,1,0,0,P000092717,1,8,1,1,0,8
3030,TSE,M2331,2009,P000070643,3,20.08,1,0,0,P000066104,5,5.83,1,0,0,,6,,0,1,0,9.75
3030,TSE,M2331,2017,P000070643,3,28.08,1,0,0,P000066104,2,13.83,1,0,0,P000250165&P000191054&P000013368,1,0.92,3,1,0,8.73
3031,TSE,M2326,2014,P000082702,3,33.83,1,0,0,P000214343,5,0.08,1,0,0,,6,,0,1,0,1.13
3031,TSE,M2326,2016,P000082702,3,35.83,1,0.072510423,0.072510423,P000214343,5,2.08,1,0,0,P000229825&P000121796,1,0.83,1,1,0,1.09
3032,TSE,M2328,2012,P000232002,2,13,1,0,0,P000084942,3,11.67,0,0,0,P000105464,1,7.92,2,1,0,3.58
3032,TSE,M2328,2013,P000232002,2,14,1,0,0,,6,,0,0,0,P000194034,3,0.83,2,1,0,3.31
3032,TSE,M2328,2014,P000232002,2,14.92,1,-0.177606178,-0.177606178,,6,,0,0,0,P000194034&P000206087,2,1.75,4,1,0,2.34
3032,TSE,M2328,2016,P000232002,2,17,1,0,0,,6,,0,0,0,P000126255&P000194034,3,3.83,3,1,0,1.92
3033,TSE,M2329,2009,P000012522,1,9.5,1,0,0,P000122232,2,4.08,1,0,0,P000040630&P000086883&P000088849,1,6.83,3,1,0,0
3033,TSE,M2329,2010,P000012522,1,10.5,1,0,0,P000061759,3,13.75,1,0,0,P000040630&P000088849,1,7.83,3,1,0,0
3033,TSE,M2329,2018,P000012522,1,18.5,1,0.042864284,0.042864284,P000259409&P000122232,2,13.08,1,0,0,P000021910&P000040630&P000088849,1,15.83,3,1,0,0
3034,TSE,M2324,2012,P000022959,3,11.5,1,0,0,,6,,0,0,0,P000022140&P000048358&P000150165,1,0.83,4,1,0,11.5
3035,TSE,M2324,2007,P000041210,2,11.25,1,0,0,,6,,0,0,0,P000123631&P000013465,1,4.75,3,1,0,19.92
3035,TSE,M2324,2010,P000083525,5,13.75,1,0,0,,6,,0,0,0,P000123631&P000013465,1,7.75,3,1,0,20.52
3035,TSE,M2324,2012,P000083525,5,15.75,1,0,0,,6,,0,0,0,P000202668&P000123631&P000086345&P000150165,1,10.83,4,1,0,18.59
3035,TSE,M2324,2013,P000083525,5,16.83,1,0,0,,6,,0,0,0,P000202668&P000150165,1,1.83,2,1,0,22.54
3035,TSE,M2324,2015,P000024212,2,13,1,inf,inf,,6,,0,0,0,P000202668&P000013626&P000150165,1,3.83,2,1,0,24.57
3035,TSE,M2324,2018,P000024212,2,16,1,-0.353760446,-0.353760446,P000072373,3,16,1,-0.615384615,-0.615384615,P000202668&P000013626&P000218354,1,6.83,3,1,0,35.29
3036,TSE,M2329,2007,P000089408,3,14.33,0,0,0,P000133565&P000033076,2,3.5,0,0,0,P000085612,1,10.08,2,1,0,0.32
3036,TSE,M2329,2008,P000089408,3,15.33,0,0,0,P000133565,5,1.83,0,0,0,,6,,0,1,0,0.36
3036,TSE,M2329,2016,P000089408,3,23.33,0,0.049977939,0.049977939,P000133565,2,9.83,1,0.051351351,0.051351351,P000207703&P000191638,2,0.83,3,1,0,0.21
3037,TSE,M2328,2008,P000005808,2,15.75,1,0,0,,6,,0,0,0,P000135209&P000082472&P000016361&P000098452,1,12.83,3,1,0,1.76
3037,TSE,M2328,2009,P000005808,2,16.75,1,0,0,P000037779,3,7.83,1,0,0,P000135209&P000098452,1,6.67,1,1,0,1.85
3037,TSE,M2328,2011,P000005808,2,18.75,1,0,0,,6,,0,0,0,P000202668&P000135209&P000098452,1,8.67,1,1,0,2.18
3037,TSE,M2328,2014,P000120127&P000005808&P000082554,2,21.58,1,0,0,,6,,0,0,0,P000202668&P000135209&P000098452,1,11.5,1,1,0,2.91
3037,TSE,M2328,2015,P000120127&P000037779&P000005808&P000082554,2,22.58,1,0,0,P000037779,3,13.67,1,0,0,P000202668&P000135209&P000098452,1,12.5,1,1,0,3.01
3037,TSE,M2328,2016,P000037779&P000005808,2,23.58,1,0,0,P000037779,3,14.67,1,0,0,P000202668&P000135209&P000098452,1,13.5,1,1,0,3.17
3037,TSE,M2328,2017,P000005808,2,24.58,1,0.004081216,0.004081216,,6,,0,0,0,P000202668&P000034400&P000065072,1,6.5,2,1,0,3.44
3037,TSE,M2328,2018,P000005808,2,25.83,1,0.020323138,0.020323138,P000045667,3,8.58,1,1.36,1.36,P000202668&P000034400&P000065072,1,7.75,2,1,0,3.84
3038,TSE,M2326,2015,P000025164,2,21.58,0,0,0,P000094106,3,12.08,1,0,0,P000191732&P000139406,1,0.83,2,1,0,2.88
3038,TSE,M2326,2016,P000025164,2,22.58,0,0,0,P000078001,2,15.58,1,0,0,P000191732&P000139406,1,1.83,2,1,0,3.23
3041,TSE,M2324,2007,P000088540,2,9.33,1,0,0,P000100032,2,3.42,1,0,0,,6,,0,1,0,14.75
3041,TSE,M2324,2008,P000088540,2,10.33,1,0,0,P000143873,2,0.5,0,0,0,,6,,0,1,0,19.77
3041,TSE,M2324,2009,P000040849,1,6.83,1,0,0,P000143873,2,1.5,0,0,0,,6,,0,1,0,15.66
3041,TSE,M2324,2011,P000040849,1,8.83,1,0,0,,6,,0,0,0,P000045103&P000095818,1,0.83,4,1,0,18.85
3041,TSE,M2324,2012,P000040849,1,9.83,1,0,1.400560224,P000176209,2,1.17,1,0,inf,P000178083&P000045103&P000168193&P000095818,1,1.83,4,1,0,17.98
3041,TSE,M2324,2013,P000040849,1,10.83,1,0,0,P000176209,2,2.17,1,0,0,P000178083&P000045103&P000168193&P000194928,1,2.83,3,1,0,28.79
3041,TSE,M2324,2015,P000077573,2,12.92,1,0.656167979,0.656167979,P000176209,2,4.25,1,inf,inf,P000178083&P000045103&P000168193&P000194928,1,4.92,3,1,0,31.91
3041,TSE,M2324,2016,P000077573,2,13.83,1,0,0,P000176209,2,5.17,1,0,0,P000029170&P000231409&P000045103&P000168193,1,5.83,4,1,0,33.21
3041,TSE,M2324,2017,P000077573,2,14.83,1,0.254358162,0.254358162,P000256133,2,0.67,1,inf,inf,P000029170&P000231409&P000045103&P000168193,1,6.83,4,1,0,34.2
3041,TSE,M2324,2018,P000077573,2,15.83,1,0,0,P000143873,2,10.5,0,0,0,P000029170&P000231409&P000045103&P000168193,1,7.83,4,1,0,42.95
3042,TSE,M2328,2007,P000044241,2,0.83,1,0,0,P000048991,5,8.42,1,0,0,P000143006&P000103418&P000039128,1,3.83,4,1,0,3.18
3042,TSE,M2328,2008,P000044241,2,1.83,1,0,0,P000048991,5,9.42,1,0,0,P000143006&P000103418,1,4.83,4,1,0,4.31
3042,TSE,M2328,2009,P000044582,2,20.42,1,0,0,P000048991,5,10.42,1,0,0,P000143006&P000103418,1,5.83,4,1,0,4.09
3042,TSE,M2328,2012,P000044241,2,5.83,1,0.008263097,0.008263097,P000048991,2,13.42,1,0.242718447,0.242718447,P000143006&P000103418,1,8.83,4,1,0,3.87
3042,TSE,M2328,2013,P000044582,2,24.42,1,0.105685902,-0.009467904,P000048991,2,14.42,1,0,0,P000143006&P000194444&P000088001,1,6.83,4,1,0,4.52
3042,TSE,M2328,2016,P000044582,2,27.42,1,0,0,P000048991,2,17.42,1,0,0,P000229637&P000143006&P000088001&P000129148,1,9.83,5,1,0,5.59
3043,TSE,M2331,2008,P000056454,2,21.83,0,0,0,P000065905,5,11,1,0,0,P000049106&P000059038,1,5.83,0,1,0,2.41
3043,TSE,M2331,2013,P000056454,2,26.83,0,-0.87980635,-0.059111577,P000065905,5,16,1,0,0,P000056748&P000059038,1,10.83,2,1,0,3.78
3043,TSE,M2331,2015,P000056454,2,28.92,0,0,0,P000065905,5,18.08,1,0,0,P000056748,2,7.92,2,1,0,4.46
3043,TSE,M2331,2016,P000056454,2,29.83,0,0,0,P000065905,5,19,1,0,0,P000056748&P000229653,2,8.83,2,1,0,4.35
3044,TSE,M2328,2011,P000130673&P000087146,3,15.5,1,0,0,P000056287,3,14.25,1,0,0,P000029909&P000081498,2,9.83,1,1,0,0.47
3044,TSE,M2328,2013,P000130673,3,7.17,1,0,0,P000056287,3,16.25,1,-0.314091681,-0.314091681,P000029909&P000081498,2,11.83,1,1,0,0.28
3044,TSE,M2328,2015,P000024608,3,19.33,0,0,0,P000124720,3,0.75,1,0,0,P000124678&P000029909,2,13.83,3,1,0,0.35
3044,TSE,M2328,2017,P000024608,3,21.33,0,0,0,,6,,0,0,0,P000124678&P000029909,2,15.83,3,1,0,0.37
3044,TSE,M2328,2018,P000024608,3,22.33,0,-0.081310534,-0.081310534,P000124720,3,3.75,1,0,0,P000124678&P000029909&P000093778,2,17.83,5,1,0,0.35
3045,TSE,M2327,2007,P000006084,2,5.83,1,0,0,P000061074,2,4.08,1,0,0,P000061668&P000005786&P000080558&P000015484,1,5.83,5,1,0,0
3045,TSE,M2327,2010,P000006084&P000061074&P000092508,2,8.92,1,0,0,P000047487,3,5.08,1,0,0,P000061668&P000005786&P000080558&P000015484,1,8.92,5,1,0,0
3045,TSE,M2327,2011,P000061074&P000092508,2,8.08,1,0,0,P000047487,3,6,1,0,0,P000061668&P000005786&P000080558&P000015484,1,9.83,5,1,0,0
3045,TSE,M2327,2013,P000168473,1,6.33,1,0,0,P000047487,3,8.08,1,0,0,P000061668&P000005786&P000080558&P000015484,1,11.92,5,1,0,0
3045,TSE,M2327,2014,P000168473,1,7.33,1,0,0,P000047487,3,9.08,1,0,0,P000019386&P000005786&P000078616&P000015484,1,11.75,5,1,0,0
3045,TSE,M2327,2017,P000168473,1,10.25,1,0,0,P000047487,3,12,1,0,0,P000019386&P000005786&P000251751,1,14.67,5,1,0,0
3045,TSE,M2327,2018,,6,,0,0,0,P000047487,1,13,1,0,0,P000019386&P000005786&P000251751,1,15.67,5,1,0,0
3046,TSE,M2325,2007,P000011441,3,2.83,1,0,0,P000121452,2,2.17,1,0,0,P000053957&P000107955,2,2.83,3,1,0,2.02
3046,TSE,M2325,2008,P000011441,3,3.83,1,0,0,P000121452,2,3.17,1,0,0,P000024450&P000053957&P000107955,2,3.83,3,1,0,4.9
3046,TSE,M2325,2009,P000020638,2,13.33,1,0,0,P000121452,2,4.17,1,0,0,P000024450&P000053957,2,4.83,3,1,0,6.07
3046,TSE,M2325,2011,P000020638,2,15.33,1,0,0,P000121452,2,6.17,1,0,0,P000024450&P000053957&P000062127,2,6.83,3,1,0,5.95
3046,TSE,M2325,2016,P000205404&P000020638,2,20.33,1,0,0,P000121452,2,11.17,1,0,0,P000024450&P000053957&P000062127,2,11.83,3,1,0,9.54
3046,TSE,M2325,2017,P000205404,2,3.58,1,3.391812865,3.391812865,,6,,0,0,0,P000250808&P000062127&P000250859,2,6.58,2,1,0,6.24
3046,TSE,M2325,2018,P000205404,2,4.83,1,0.003994674,0.003994674,P000121452,2,13.17,1,0,0,,6,,0,1,0,4.51
3047,TSE,M2327,2008,P000026708,2,14.58,0,0,0,P000108407,3,10.25,1,0,0,P000043413&P000146861&P000146863&P000079821,3,7.92,3,1,0,4.94
3047,TSE,M2327,2009,P000026708,2,15.58,0,0,0,P000108407,3,11.25,1,0,0,P000146861&P000146863,3,1.33,3,1,0,5.49
3047,TSE,M2327,2010,P000166698,2,0.17,1,0,0,P000108407,3,12.25,1,0,0,P000146861&P000146863,3,2.33,3,1,0,6.41
3047,TSE,M2327,2011,P000166698,2,1.17,1,0,0,,6,,0,0,0,P000146861&P000146863&P000155434,3,3.33,5,1,0,5.68
3047,TSE,M2327,2012,P000026708,2,18.58,0,0,0,,6,,0,0,0,P000146863&P000155434,3,4.33,4,1,0,6.12
3047,TSE,M2327,2014,P000166698,2,4.17,1,12.96296296,12.96296296,P000086782,2,16.25,0,0,0,P000146863&P000155434,3,6.33,4,1,0,6.8
3047,TSE,M2327,2015,P000026708,2,21.58,0,0,0,P000086782,2,17.25,0,0,0,P000146863&P000155434,3,7.33,4,1,0,6.96
3047,TSE,M2327,2017,P000026708,2,23.58,0,0,0,,6,,0,0,0,P000194246&P000146863&P000155434,3,9.33,4,1,0,9.13
3048,TSE,M2329,2007,P000072097,3,7.58,1,0,0,P000044872,5,7.92,1,0,0,P000008281&P000090373,2,6.08,2,1,0,0
3048,TSE,M2329,2008,P000072097,3,8.58,1,0,0,P000023883,2,6.08,1,0,0,P000008281&P000090373,2,7.08,2,1,0,0
3048,TSE,M2329,2010,P000072097,3,10.58,1,0,0,P000163010,5,0.75,1,0,0,P000008281&P000090373,2,9.08,2,1,0,0
3048,TSE,M2329,2013,P000072097,3,13.58,1,0,0,P000163010,5,3.75,1,0,0,P000158261&P000008281&P000090373,2,12.08,4,1,0,0
3049,TSE,M2326,2007,P000042362,2,5.42,1,0,0,,6,,0,0,0,P000019517&P000018546,2,3,2,1,0,1.61
3049,TSE,M2326,2009,P000024956,3,0.5,1,0,0,,6,,0,0,0,P000019517&P000018546,1,5,2,1,0,5.36
3049,TSE,M2326,2010,P000024956,3,1.5,1,0,0,P000126770,2,4.67,1,0,0,P000019517&P000018546,1,6,2,1,0,4.77
3049,TSE,M2326,2011,P000163422,3,0.17,1,0,0,P000126770,2,5.67,1,0,0,P000019517&P000018546,1,7,2,1,0,10.05
3049,TSE,M2326,2012,P000143227,2,1.75,1,0,0,P000170625&P000126770,2,6.67,1,0,0,P000019517&P000178010&P000018546,1,8,2,1,0,0.11
3049,TSE,M2326,2013,P000143227,2,2.67,1,0,0,P000170625,2,1.33,1,0,0,P000106494&P000178010,1,7.67,3,1,0,0.03
3049,TSE,M2326,2014,,6,,0,0,0,,6,,0,0,0,P000106494&P000178010,1,8.75,3,1,0,0.51
